trida,cesta,soubor,format,casove_razitko,verze_aplikace,kod_pohlavi,pohlavi,kod_veku,vekova_kategorie,kod_tridy,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,delka_signalu_s,vzorkovaci_frekvence_hz,trida_cz
hungry,..\dataset\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848034-1.0-f-26-hu.wav,10A40438-09AA-4A21-83B4-8119F03F7A11-1430848034-1.0-f-26-hu.wav,.wav,1430848034,1.0,f,dívka,26,2–6 měsíců,hu,-135.1334228515625,89.64547729492188,17.896522521972656,40.9550895690918,-41.9409065246582,23.337665557861328,-21.359533309936523,19.23004722595215,-18.81788444519043,24.670087814331055,-7.000164031982422,11.070208549499512,-22.821325302124023,15.143959045410156,-13.876299858093262,11.695270538330078,-6.681240081787109,20.723251342773438,6.529382228851318,23.531320571899414,8.369386672973633,20.044864654541016,1.5767228603363037,20.991838455200195,-14.740667343139648,17.528709411621094,7.0,8000,hlad
hungry,..\dataset\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848060-1.0-f-26-hu.wav,10A40438-09AA-4A21-83B4-8119F03F7A11-1430848060-1.0-f-26-hu.wav,.wav,1430848060,1.0,f,dívka,26,2–6 měsíců,hu,-66.18218231201172,76.73062896728516,-11.319096565246582,33.08505630493164,-17.5081844329834,22.467647552490234,-30.855262756347656,21.337509155273438,-23.461254119873047,17.515283584594727,5.265229225158691,14.35692310333252,-14.480108261108398,12.640580177307129,-4.300076007843018,10.596420288085938,-10.250406265258789,15.669766426086426,6.574911117553711,18.031545639038086,6.140374183654785,16.650413513183594,1.2444146871566772,16.580310821533203,-5.503608703613281,13.367738723754883,7.0,8000,hlad
hungry,..\dataset\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848070-1.0-f-26-hu.wav,10A40438-09AA-4A21-83B4-8119F03F7A11-1430848070-1.0-f-26-hu.wav,.wav,1430848070,1.0,f,dívka,26,2–6 měsíců,hu,-72.38951110839844,93.99234771728516,-30.483623504638672,24.716665267944336,-7.6153669357299805,23.233238220214844,-15.688797950744629,19.289827346801758,-11.2761812210083,10.321742057800293,14.59919548034668,13.248062133789062,-15.990416526794434,14.664764404296875,-6.850979328155518,12.370448112487793,-11.525842666625977,14.559613227844238,2.445035934448242,12.91355037689209,-3.523451089859009,13.337221145629883,5.917862415313721,15.963425636291504,-5.4812397956848145,16.230836868286133,7.0,8000,hlad
hungry,..\dataset\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu.wav,10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu.wav,.wav,1430848101,1.0,f,dívka,26,2–6 měsíců,hu,-68.61106872558594,90.19657897949219,-14.741002082824707,39.98359298706055,-13.60017204284668,22.108333587646484,-28.247068405151367,24.802762985229492,-27.48273277282715,19.171430587768555,2.4861557483673096,10.91414737701416,-6.551772594451904,15.413658142089844,-5.5868096351623535,10.769660949707031,-6.5335893630981445,15.717822074890137,3.908637762069702,17.913185119628906,-1.4962795972824097,15.88760757446289,-3.114753484725952,15.44095516204834,-3.9302821159362793,14.44491195678711,7.0,8000,hlad
hungry,..\dataset\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430925172-1.0-f-26-hu.wav,10A40438-09AA-4A21-83B4-8119F03F7A11-1430925172-1.0-f-26-hu.wav,.wav,1430925172,1.0,f,dívka,26,2–6 měsíců,hu,-131.26861572265625,164.7962646484375,14.80827522277832,38.322818756103516,-25.853059768676758,23.103416442871094,-35.836002349853516,26.565528869628906,-28.423229217529297,24.009714126586914,5.525880336761475,14.551115036010742,-10.205299377441406,17.07910919189453,-4.636955261230469,12.019816398620605,-15.752732276916504,13.851036071777344,-0.5507723689079285,20.112180709838867,-1.7425143718719482,13.217788696289062,-2.54378604888916,13.384798049926758,-4.978819370269775,12.229423522949219,7.0,8000,hlad
hungry,..\dataset\hungry\11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881489-1.1-m-48-hu.wav,11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881489-1.1-m-48-hu.wav,.wav,1436881489,1.1,m,chlapec,48,4–8 týdnů,hu,-168.73361206054688,56.8361930847168,15.788874626159668,29.62584686279297,-10.16642951965332,16.226564407348633,-16.660263061523438,9.514873504638672,-16.36797523498535,9.759085655212402,4.231780529022217,7.8698649406433105,-25.5435848236084,7.736994743347168,-11.638589859008789,8.132425308227539,-13.677718162536621,10.681583404541016,-14.051445960998535,8.218683242797852,-15.581618309020996,15.38588809967041,1.2314574718475342,16.85663604736328,-8.514439582824707,12.297240257263184,7.0,8000,hlad
hungry,..\dataset\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav,1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav,.wav,1430143617162,1.7,m,chlapec,04,0–4 týdny,hu,-191.15724182128906,135.1493377685547,2.937997579574585,32.72723388671875,-41.851505279541016,28.883085250854492,-41.274539947509766,27.531129837036133,-34.09264373779297,17.695178985595703,29.85375213623047,27.679407119750977,-40.19982147216797,19.49338150024414,2.818901300430298,13.512898445129395,-14.256217956542969,17.583751678466797,23.24049186706543,17.023937225341797,1.1856095790863037,13.60859203338623,-2.577101230621338,11.76170539855957,-15.78977108001709,13.297121047973633,6.86,8000,hlad
hungry,..\dataset\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143644843-1.7-f-04-hu.wav,1259bcad-2308-46fa-9a36-b5d8f359886a-1430143644843-1.7-f-04-hu.wav,.wav,1430143644843,1.7,f,dívka,04,0–4 týdny,hu,-194.6149139404297,111.2486343383789,51.809505462646484,23.95907974243164,-85.66098022460938,26.643428802490234,-39.015892028808594,33.07716751098633,-33.08113479614258,15.542723655700684,18.212215423583984,20.28080940246582,-23.104990005493164,22.288589477539062,-9.403900146484375,13.49338436126709,-5.614902973175049,20.420928955078125,22.373502731323242,18.431047439575195,2.3763699531555176,14.519645690917969,-8.655536651611328,15.081701278686523,-18.227144241333008,12.31218433380127,6.86,8000,hlad
hungry,..\dataset\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav,1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav,.wav,1430143668806,1.7,f,dívka,04,0–4 týdny,hu,-238.92372131347656,116.04011535644531,74.55706024169922,35.084720611572266,-61.09348678588867,34.58035659790039,-26.04880714416504,28.497825622558594,-24.484460830688477,17.716947555541992,14.443920135498047,18.799089431762695,-24.376291275024414,13.0115966796875,-10.412309646606445,9.802712440490723,-23.239282608032227,12.188015937805176,7.201206207275391,11.442212104797363,3.063728094100952,16.424348831176758,2.4790143966674805,13.230104446411133,-16.71303939819336,8.98246955871582,6.86,8000,hlad
hungry,..\dataset\hungry\1309B82C-F146-46F0-A723-45345AFA6EA8-1430059849-1.0-f-04-hu.wav,1309B82C-F146-46F0-A723-45345AFA6EA8-1430059849-1.0-f-04-hu.wav,.wav,1430059849,1.0,f,dívka,04,0–4 týdny,hu,-247.47044372558594,91.32024383544922,26.53934669494629,34.27906799316406,-22.456424713134766,19.076759338378906,-3.1660311222076416,14.699316024780273,-8.536093711853027,9.56112289428711,-3.623669385910034,8.061766624450684,-1.9528017044067383,8.362771987915039,-8.475103378295898,7.8714599609375,-17.532838821411133,5.14505672454834,-1.816253900527954,7.508113384246826,-17.88558006286621,8.190417289733887,-5.071744441986084,11.93423080444336,-13.002413749694824,15.370033264160156,7.0,8000,hlad
hungry,..\dataset\hungry\1445575b-80ad-477b-8e48-36194cac728e-1430244987914-1.7-f-48-hu.wav,1445575b-80ad-477b-8e48-36194cac728e-1430244987914-1.7-f-48-hu.wav,.wav,1430244987914,1.7,f,dívka,48,4–8 týdnů,hu,-239.46434020996094,91.14219665527344,79.92719268798828,17.037944793701172,-33.10416793823242,23.655960083007812,-32.59568405151367,18.478782653808594,-28.143646240234375,15.113601684570312,-15.184041976928711,11.515936851501465,-13.79889965057373,8.592573165893555,-8.001900672912598,7.976927280426025,-17.77200698852539,10.226447105407715,-7.196208953857422,9.110177040100098,-13.92026424407959,7.2325005531311035,-9.529210090637207,5.387887477874756,-7.853165626525879,6.827445983886719,6.78,8000,hlad
hungry,..\dataset\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736358754-1.7-f-26-hu.wav,177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736358754-1.7-f-26-hu.wav,.wav,1430736358754,1.7,f,dívka,26,2–6 měsíců,hu,-178.60765075683594,128.59793090820312,35.29050827026367,24.890424728393555,-69.04634094238281,41.662803649902344,-12.224836349487305,14.19301700592041,-39.06074523925781,17.546667098999023,2.97421932220459,12.773354530334473,-14.11301040649414,10.568460464477539,-9.131918907165527,9.462369918823242,-8.593372344970703,12.96161937713623,-2.852900743484497,11.306617736816406,-3.6113688945770264,15.155470848083496,9.751241683959961,18.894081115722656,-2.5458483695983887,15.521063804626465,6.92,8000,hlad
hungry,..\dataset\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736533767-1.7-f-26-hu.wav,177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736533767-1.7-f-26-hu.wav,.wav,1430736533767,1.7,f,dívka,26,2–6 měsíců,hu,-201.47447204589844,162.8900909423828,21.422428131103516,22.859113693237305,-38.95195007324219,32.78444290161133,10.842171669006348,16.14448356628418,-41.97175979614258,20.86688804626465,-7.496642589569092,11.414535522460938,-23.374940872192383,11.327797889709473,-3.287043809890747,11.10672378540039,-18.933622360229492,8.254110336303711,-2.9184601306915283,11.677990913391113,-6.912241458892822,12.813422203063965,5.840132236480713,20.047313690185547,0.6383247971534729,21.32520866394043,6.92,8000,hlad
hungry,..\dataset\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736549614-1.7-f-26-hu.wav,177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736549614-1.7-f-26-hu.wav,.wav,1430736549614,1.7,f,dívka,26,2–6 měsíců,hu,-93.22132873535156,104.3760986328125,40.60918045043945,37.778507232666016,-34.63584518432617,24.879838943481445,1.791146993637085,22.851810455322266,-41.34465789794922,14.475618362426758,-1.882710576057434,19.713420867919922,-25.698440551757812,13.878011703491211,-5.408251762390137,14.048030853271484,-24.789424896240234,13.759041786193848,-0.013821328058838844,9.44260311126709,-11.024872779846191,12.598437309265137,-3.0530002117156982,11.79979419708252,-8.266510963439941,8.739898681640625,6.88,8000,hlad
hungry,..\dataset\hungry\189b78c6-9e78-43f2-bcb8-6cc8a462f4dc-1430807938301-1.7-m-22-hu.wav,189b78c6-9e78-43f2-bcb8-6cc8a462f4dc-1430807938301-1.7-m-22-hu.wav,.wav,1430807938301,1.7,m,chlapec,22,více než 2 roky,hu,-239.28709411621094,131.5003662109375,49.4058837890625,19.432756423950195,-20.09314727783203,19.960208892822266,-13.879491806030273,14.90334415435791,-32.52602767944336,19.4032039642334,-7.183994293212891,9.003816604614258,-20.63395881652832,14.475645065307617,-12.251873016357422,7.946785926818848,-2.428605794906616,4.709950923919678,-0.09954355657100677,10.741371154785156,17.026620864868164,16.538476943969727,11.959794998168945,16.523115158081055,-10.104670524597168,14.349974632263184,6.86,8000,hlad
hungry,..\dataset\hungry\19aae3d1-51c6-4ffb-aeb8-efb6ae7ba83e-1436861395462-1.7-m-48-hu.wav,19aae3d1-51c6-4ffb-aeb8-efb6ae7ba83e-1436861395462-1.7-m-48-hu.wav,.wav,1436861395462,1.7,m,chlapec,48,4–8 týdnů,hu,-289.14532470703125,143.35987854003906,52.79549026489258,22.084449768066406,-37.85820770263672,19.019075393676758,-24.868797302246094,24.646015167236328,-24.112850189208984,17.57921600341797,8.027870178222656,10.815847396850586,-16.099878311157227,10.13011360168457,-2.795224666595459,8.754922866821289,-19.74778938293457,13.536870956420898,-2.311424732208252,11.475894927978516,-5.105324745178223,13.076981544494629,2.8215065002441406,16.8306884765625,-5.792457103729248,12.144429206848145,6.66,8000,hlad
hungry,..\dataset\hungry\1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav,1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav,.wav,1430041727150,1.7,m,chlapec,04,0–4 týdny,hu,-197.19224548339844,111.70659637451172,36.58000183105469,34.90780258178711,-5.468074321746826,21.35076332092285,-3.176083564758301,20.557050704956055,-54.87085723876953,23.436918258666992,11.1768798828125,12.60103988647461,-41.52004623413086,15.981175422668457,-2.798673629760742,9.23922061920166,-20.24420166015625,10.956398010253906,-2.0496487617492676,6.66925573348999,-14.625551223754883,8.43713665008545,-4.145892143249512,11.000067710876465,6.911251068115234,15.667337417602539,6.9,8000,hlad
hungry,..\dataset\hungry\1b381a1e-88a6-4a48-b889-a5ccdf0aacaf-1430299568333-1.7-f-72-hu.wav,1b381a1e-88a6-4a48-b889-a5ccdf0aacaf-1430299568333-1.7-f-72-hu.wav,.wav,1430299568333,1.7,f,dívka,72,7 měsíců–2 roky,hu,-138.52340698242188,149.2165985107422,-13.556656837463379,50.85091018676758,-33.936824798583984,22.53971290588379,-21.407629013061523,21.03866195678711,-37.77473068237305,24.18692970275879,1.9115707874298096,11.883244514465332,-2.472320079803467,12.657727241516113,-1.0958064794540405,11.09798526763916,-6.0151591300964355,12.410555839538574,-3.6277761459350586,10.632963180541992,-7.830196857452393,10.609811782836914,8.10554313659668,13.00200366973877,-1.6378439664840698,12.919621467590332,6.9,8000,hlad
hungry,..\dataset\hungry\1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979568422-1.7-m-04-hu.wav,1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979568422-1.7-m-04-hu.wav,.wav,1429979568422,1.7,m,chlapec,04,0–4 týdny,hu,-144.44546508789062,113.44003295898438,36.52597427368164,25.60012435913086,-31.63467025756836,30.52372932434082,-13.456294059753418,21.488182067871094,-36.77136993408203,15.30550765991211,-7.169779300689697,16.959632873535156,-4.466951847076416,15.118050575256348,-13.04786491394043,13.280051231384277,-0.22413146495819092,12.577235221862793,1.133387565612793,11.16514778137207,1.1920071840286255,14.357138633728027,-4.3491129875183105,13.776960372924805,-13.88316822052002,11.95640754699707,6.86,8000,hlad
hungry,..\dataset\hungry\1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979603276-1.7-m-72-hu.wav,1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979603276-1.7-m-72-hu.wav,.wav,1429979603276,1.7,m,chlapec,72,7 měsíců–2 roky,hu,-295.7080078125,105.40819549560547,33.18906784057617,28.435300827026367,4.910933971405029,19.132814407348633,-9.097917556762695,13.700225830078125,-5.501096725463867,10.330159187316895,-10.85343074798584,12.562644004821777,-11.984397888183594,8.827420234680176,-13.449386596679688,9.544477462768555,-8.672357559204102,7.970632076263428,-6.690667152404785,7.076910018920898,-12.647394180297852,7.334273338317871,-8.203829765319824,7.531987190246582,-10.076532363891602,8.042433738708496,6.72,8000,hlad
hungry,..\dataset\hungry\20E2B5A0-40A4-4FD8-8935-AFD1DB833510-1430127670-1.0-m-26-hu.wav,20E2B5A0-40A4-4FD8-8935-AFD1DB833510-1430127670-1.0-m-26-hu.wav,.wav,1430127670,1.0,m,chlapec,26,2–6 měsíců,hu,-205.38381958007812,72.005859375,57.824161529541016,29.48797035217285,-7.096588611602783,33.2174072265625,18.79591178894043,13.229884147644043,-7.265940189361572,7.101438522338867,4.809292793273926,8.544034004211426,-6.1145243644714355,13.01161003112793,-15.549325942993164,6.5504255294799805,-18.875947952270508,6.769719123840332,-20.048805236816406,8.538451194763184,-21.041950225830078,7.787312030792236,-6.257316589355469,15.61557674407959,-7.060656547546387,17.52056884765625,7.0,8000,hlad
hungry,..\dataset\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209174300-1.7-m-72-hu.wav,218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209174300-1.7-m-72-hu.wav,.wav,1430209174300,1.7,m,chlapec,72,7 měsíců–2 roky,hu,-264.4129638671875,138.3915557861328,51.067840576171875,33.299495697021484,-7.052701473236084,22.813583374023438,-9.037246704101562,18.031597137451172,-31.09459114074707,24.93451690673828,4.863527774810791,13.7967529296875,-10.360302925109863,11.976487159729004,-4.9374260902404785,8.510427474975586,-9.20297908782959,6.441920757293701,-15.888888359069824,11.764276504516602,-7.048828601837158,14.101885795593262,-1.822830319404602,13.15577507019043,-0.34176158905029297,16.34748077392578,7.04,8000,hlad
hungry,..\dataset\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav,218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav,.wav,1430209252819,1.7,m,chlapec,72,7 měsíců–2 roky,hu,-422.7216796875,129.42324829101562,60.23053741455078,21.20134162902832,10.297587394714355,17.696584701538086,8.276473999023438,15.04622745513916,-14.139594078063965,22.949909210205078,-6.5093913078308105,10.753511428833008,-10.994768142700195,9.375052452087402,-4.194035053253174,6.09074068069458,-11.19137954711914,6.733420372009277,-8.234505653381348,4.704876899719238,-6.260599613189697,12.964550971984863,-9.442657470703125,8.87430477142334,-11.519301414489746,9.585338592529297,7.06,8000,hlad
hungry,..\dataset\hungry\21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430031235662-1.7-m-04-hu.wav,21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430031235662-1.7-m-04-hu.wav,.wav,1430031235662,1.7,m,chlapec,04,0–4 týdny,hu,-200.0476837158203,87.68937683105469,20.91744613647461,48.571434020996094,-51.21190643310547,22.72772216796875,-11.727998733520508,14.411711692810059,-36.4022216796875,22.567996978759766,-10.327030181884766,11.901679992675781,-4.268610954284668,10.254558563232422,4.811724662780762,15.872238159179688,2.0719289779663086,14.154800415039062,-2.920133590698242,11.351958274841309,-24.896039962768555,16.45633316040039,-1.7068352699279785,8.40501880645752,-7.327264308929443,7.4679951667785645,6.86,8000,hlad
hungry,..\dataset\hungry\21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430105653796-1.7-m-04-hu.wav,21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430105653796-1.7-m-04-hu.wav,.wav,1430105653796,1.7,m,chlapec,04,0–4 týdny,hu,-117.28104400634766,84.78046417236328,15.364927291870117,46.78431701660156,-48.151885986328125,16.255216598510742,0.12311359494924545,21.14784812927246,-25.60395622253418,14.054805755615234,-15.187199592590332,8.266488075256348,-4.613229751586914,11.86416244506836,-11.231355667114258,8.387459754943848,-15.653315544128418,9.67069149017334,3.190702199935913,11.120868682861328,-7.328302383422852,12.181452751159668,-7.613147258758545,6.821526527404785,-13.601808547973633,9.865898132324219,6.88,8000,hlad
hungry,..\dataset\hungry\22b43570-d440-475b-b2f1-e528c81081f7-1430663490095-1.7-m-04-hu.wav,22b43570-d440-475b-b2f1-e528c81081f7-1430663490095-1.7-m-04-hu.wav,.wav,1430663490095,1.7,m,chlapec,04,0–4 týdny,hu,-260.7940673828125,104.23893737792969,75.57662963867188,31.5588436126709,17.359338760375977,41.97306442260742,35.62318420410156,18.13376808166504,-8.388248443603516,14.356110572814941,-10.413361549377441,7.614579677581787,-7.787147521972656,9.7620267868042,-12.802450180053711,7.9485368728637695,-17.868629455566406,6.885190486907959,-12.147555351257324,8.39561939239502,-16.592647552490234,8.990500450134277,-6.717522144317627,12.437129020690918,-3.6305394172668457,16.539770126342773,6.96,8000,hlad
hungry,..\dataset\hungry\2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877933-1.1-m-26-hu.wav,2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877933-1.1-m-26-hu.wav,.wav,1436877933,1.1,m,chlapec,26,2–6 měsíců,hu,-290.5119934082031,80.40666961669922,53.01797866821289,20.123605728149414,-21.02720832824707,12.509958267211914,-1.1337864398956299,19.879270553588867,-21.526443481445312,13.811521530151367,-9.11451530456543,11.394027709960938,-14.599815368652344,5.483043193817139,-7.643637180328369,5.658900737762451,-11.283605575561523,6.288482666015625,-11.471674919128418,5.3452229499816895,-10.521963119506836,9.893123626708984,-7.825847625732422,8.403074264526367,-10.170526504516602,7.503631114959717,7.0,8000,hlad
hungry,..\dataset\hungry\2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav,2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav,.wav,1436877944,1.1,m,chlapec,26,2–6 měsíců,hu,-287.54327392578125,69.28438568115234,52.4340934753418,22.175487518310547,-19.162187576293945,18.57209587097168,-6.6423540115356445,18.215686798095703,-22.958559036254883,15.826210975646973,-12.802490234375,10.966196060180664,-17.898502349853516,8.287955284118652,-11.836250305175781,7.24315071105957,-8.304462432861328,6.264411926269531,-6.488563537597656,7.158915996551514,-5.704644203186035,10.236798286437988,-6.165900230407715,5.857726573944092,-8.397405624389648,7.3201727867126465,7.0,8000,hlad
hungry,..\dataset\hungry\2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877953-1.1-m-26-hu.wav,2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877953-1.1-m-26-hu.wav,.wav,1436877953,1.1,m,chlapec,26,2–6 měsíců,hu,-273.3079833984375,69.35311126708984,60.888545989990234,20.502206802368164,-22.297134399414062,16.297651290893555,-14.649219512939453,23.363910675048828,-21.548812866210938,16.40513801574707,-13.532739639282227,11.007761001586914,-10.025315284729004,6.562122344970703,-9.328363418579102,6.533867359161377,-8.551616668701172,7.2119832038879395,-11.756136894226074,9.20898151397705,-7.333830833435059,11.814440727233887,-6.593596935272217,11.515849113464355,-6.421765327453613,11.352134704589844,7.0,8000,hlad
hungry,..\dataset\hungry\24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814730789-1.7-f-26-hu.wav,24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814730789-1.7-f-26-hu.wav,.wav,1430814730789,1.7,f,dívka,26,2–6 měsíců,hu,-534.2437133789062,120.0577163696289,44.02455520629883,23.57875633239746,-10.588545799255371,24.2525577545166,-2.2239387035369873,15.979453086853027,-9.268876075744629,19.857938766479492,-6.993632793426514,7.570619583129883,-4.686703205108643,7.236767768859863,-7.596811771392822,5.077030181884766,-8.779247283935547,6.351676940917969,-3.146651268005371,7.5144219398498535,-7.463562488555908,8.915053367614746,-3.753796339035034,7.418138027191162,-6.226083278656006,9.025762557983398,6.88,8000,hlad
hungry,..\dataset\hungry\24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814741368-1.7-f-26-hu.wav,24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814741368-1.7-f-26-hu.wav,.wav,1430814741368,1.7,f,dívka,26,2–6 měsíců,hu,-445.856689453125,145.36465454101562,25.041942596435547,34.41477966308594,-14.574058532714844,34.11599349975586,5.698797702789307,16.349512100219727,-2.268528699874878,17.56351661682129,7.63544225692749,10.442479133605957,0.5211890935897827,10.498735427856445,-0.023022927343845367,8.822286605834961,-6.388358116149902,9.262311935424805,-7.71453857421875,6.591055393218994,-5.636410713195801,7.721679210662842,0.8849524259567261,10.724897384643555,-1.3516209125518799,8.961691856384277,6.92,8000,hlad
hungry,..\dataset\hungry\24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534429690-1.7-m-04-hu.wav,24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534429690-1.7-m-04-hu.wav,.wav,1430534429690,1.7,m,chlapec,04,0–4 týdny,hu,-120.90308380126953,110.75735473632812,60.84298324584961,38.518714904785156,-32.09636688232422,21.864755630493164,16.834035873413086,12.81530475616455,-17.219892501831055,13.074185371398926,10.553118705749512,8.292352676391602,-18.370452880859375,7.518052577972412,-7.038158416748047,7.180645942687988,-20.157825469970703,8.341578483581543,-2.8718855381011963,8.896681785583496,-10.395698547363281,10.92418384552002,0.1577339470386505,10.08091926574707,-18.19444465637207,10.136772155761719,6.86,8000,hlad
hungry,..\dataset\hungry\24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534715095-1.7-m-04-hu.wav,24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534715095-1.7-m-04-hu.wav,.wav,1430534715095,1.7,m,chlapec,04,0–4 týdny,hu,-94.20411682128906,122.82923126220703,60.163333892822266,27.938749313354492,-17.363706588745117,15.105728149414062,43.641239166259766,25.41919708251953,-24.29328727722168,15.165630340576172,8.910693168640137,10.484770774841309,-16.863380432128906,9.784357070922852,-3.695552349090576,8.156484603881836,-7.785790920257568,8.4818696975708,-9.954681396484375,7.225747108459473,-17.166709899902344,11.100728988647461,-2.3254916667938232,8.747970581054688,-13.168262481689453,10.4321870803833,6.86,8000,hlad
hungry,..\dataset\hungry\2562ad82-485a-44c2-ad25-f70fce71480b-1430045593479-1.7-m-72-hu.wav,2562ad82-485a-44c2-ad25-f70fce71480b-1430045593479-1.7-m-72-hu.wav,.wav,1430045593479,1.7,m,chlapec,72,7 měsíců–2 roky,hu,-139.2872314453125,164.65794372558594,6.71158504486084,51.0836181640625,-23.660770416259766,29.2801570892334,13.539495468139648,18.63042640686035,-10.699060440063477,19.81130027770996,13.793803215026855,20.82481575012207,-7.849193572998047,19.48980712890625,-0.4974431097507477,16.799028396606445,-10.776862144470215,17.260740280151367,-9.201789855957031,13.88730525970459,-4.8590087890625,12.119370460510254,-1.405676007270813,8.266456604003906,-10.198702812194824,11.59682846069336,6.98,8000,hlad
hungry,..\dataset\hungry\2602b7c2-e96d-42f6-9767-f1ae74925ef8-1431376228657-1.7-f-22-hu.wav,2602b7c2-e96d-42f6-9767-f1ae74925ef8-1431376228657-1.7-f-22-hu.wav,.wav,1431376228657,1.7,f,dívka,22,více než 2 roky,hu,-344.4060363769531,67.0103530883789,55.76521682739258,21.019433975219727,-22.641082763671875,15.098621368408203,-4.692046642303467,13.05671501159668,-24.160306930541992,11.6359281539917,-5.381071090698242,10.17004680633545,-26.54552459716797,8.479973793029785,-6.447043418884277,8.609854698181152,-18.079700469970703,7.598124027252197,-4.675411224365234,6.552255630493164,-14.265742301940918,6.967345714569092,-4.003353118896484,9.374611854553223,-7.1637959480285645,16.24560546875,6.92,8000,hlad
hungry,..\dataset\hungry\2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770144865-1.7-m-04-hu.wav,2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770144865-1.7-m-04-hu.wav,.wav,1430770144865,1.7,m,chlapec,04,0–4 týdny,hu,-285.2994079589844,122.33406829833984,64.21563720703125,34.46035385131836,-14.010734558105469,28.942224502563477,-6.140167713165283,15.42162799835205,-1.2868603467941284,19.451980590820312,-11.04911994934082,22.098623275756836,-18.02968406677246,9.533520698547363,-20.65325164794922,10.267720222473145,-11.565888404846191,8.865385055541992,-9.310600280761719,10.959075927734375,-7.751563549041748,9.959485054016113,-7.4214277267456055,9.794571876525879,-12.113995552062988,5.864105224609375,6.96,8000,hlad
